Id,RefLmsAddressNumber,Lat,Lng,Street1,PostalCode,City,CountryId
338,29013,49.7901679,14.680947,Erbenova 134,258 01,BENESOV U PRAHY,7
339,29014,53.54314,9.986419999999999,Am Sandtorkai 37,20457,Hamburg,1
340,29016,48.0919063,8.683087300000002,In Rohräcker 5,78554,Aldingen,1
341,29017,49.36272,6.77295,Alfred-Nobel-Straße 12,66793,Saarwellingen,1
342,29020,51.1081699,14.656169,Weststraße 1,02708,Loebau,1
343,29022,53.7344046,9.6599287,Lieth 5a-9,25336,Elmshorn,1
344,29023,50.3242426,11.6944116,Kronacher Straße 38,95119,Naila,1
345,29024,49.1714297,9.2233924,Rötelstrasse 35,74172,Neckarsulm,1
346,29025,52.22412,8.06822,Beekebreite 18-19,49124,Georgsmarienhütte,1
347,29028,51.1222444,8.1722363,Winterberger Straße 73,57368,Lennestadt,1
348,29029,49.579055,10.6434483,Robert-Bosch-Strasse 31,91413,Neustadt a. d. Aisch,1
349,29031,51.87146,7.74224,Buschkamp 13-15,48324,Sendenhorst,1
350,29032,47.6029981,12.4662432,Taxerau 8,6383,Erpfendorf,3
351,29035,50.87143,6.74471,Heisenbergstraße 60 - 64,50169,Kerpen,1
352,29036,51.40399,7.25429,Kleinbahnhof 1,58453,Witten,1
353,29037,51.0690138,6.8962984,Industriestr. 2,40789,Monheim,1
354,29042,51.6861545,8.358888499999999,Grimmestraße 37,59555,Lippstadt,1
355,29043,53.82760529999999,11.225708,An der Silberkuhle 12-14,23936,Updahl,1
356,29044,52.3772059,5.772866899999999,Zwolsewegje 124,8071,RZ Nunspeet,8
357,29050,49.6926,8.345189999999999,Mittelrheinstr. 23,67550,Worms,1
358,29051,52.601633,15.510875,ul. Roosevelta 2A,66-640,Skwierzyna,5
359,29052,51.342658,9.4824711,Bunsenstraße 200,34127,Kassel,1
360,29055,51.5800634,7.187926699999999,Querstraße 53,45661,Recklinghausen,1
361,29058,49.76336879999999,6.990385799999999,Am Haardtwald,54424,Thalfang,1
362,29061,50.69916,8.48357,Hauptstr. 46,35649,Bischoffen,1
363,29062,52.75349749999999,13.0025844,Am Elzholz,16766,Kremmen,1
364,29065,51.5089255,8.1702444,Auf der Alm 4,59519,Möhnesee,1
365,29067,50.93346090000001,6.8751545,Aachener Str. 999 / Westtribüne,50933,Köln,1
366,29069,53.18844250000001,5.7693523,Galvaniastraat 1,8912,AX Leeuwarden,8
367,29071,51.0020055,10.999951,Augsburger Straße 10,99091,Erfurt,1
368,29072,51.5630438,12.9700861,Außenring 1,04860,Torgau,1
369,29074,48.20212,10.85193,Messerschmittstr. 2,86507,Kleinaitingen,1
370,29076,51.5939609,7.2253049,Siemensstr. 1,45659,Recklinghausen,1
371,29079,50.2471214,6.8449485,Konrad-Zuse-Str. 7,54552,Nerdlen,1
372,29081,51.09071729999999,5.123383,Sluisstraat 2 b,3945,Ham/Kwaadmechelen,10
373,29083,49.6926,8.345189999999999,Mittelrheinstr. 23,67550,Worms,1
374,29085,50.63777,6.70926,Veynaustraße 9 / Industriegeb.,53894,Mechernich-Obergartzem,1
375,29086,51.4764276,12.0046073,Grenzstr. 15 (Lager),06112,Halle/Saale,1
376,29089,51.8490455,6.8703938,Gelsenkirchener Straße 4,46325,Borken,1
377,29093,49.5127908,8.633107599999999,Daimlerstr. 4,68542,Heddesheim,1
378,29095,47.5535997,8.8987541,Am Frauenfeld,90592,Schwazenbruck,1
379,29096,53.23361999999999,7.63701,Industriestr. 7,26849,Filsum,1
380,29098,47.87405,10.60453,Lindauer Straße 2-4,87600,Kaufbeuren-Oberbeuren,1
381,29099,50.1047768,8.6770297,Schaumainkai 45,60596,Frankfurt a. Main,1
382,29100,52.6074503,12.3256459,Schwedendamm,14712,Rathenow,1
383,29101,48.3765245,10.8366596,Ulmer Landstraße 350,86391,Stadtbergen,1
384,29102,47.9834681,7.807934700000001,Basler Landstraße 16,79111,Freiburg,1
385,29103,52.3841075,13.2412049,Ruhlsdorfer Straße 95,14532,Stahnsdorf,1
386,29111,51.39324999999999,6.752,Neuenhofstr. 73,47055,Duisburg,1
387,29114,52.6244973,6.0557806,Inslag 12,8281,Genemuiden,8
388,29117,49.5868478,10.9765779,Neumühle 3,91056,Erlangen,1
389,29118,48.130351,11.5194954,Westendstraße 221,80686,München,1
390,29120,50.9244371,6.8353217,Europaallee 57,50226,Frechen,1
391,29121,51.0613056,8.799023799999999,Illersteg 7,35066,Frankenberg,1
392,29122,51.0004252,10.3151336,Am Stadtweg 2,99817,Eisenach,1
393,29133,47.5023053,11.0998358,Schwalbenstr. 6,82467,Garmisch-Partenkirchen,1
394,29134,48.3808367,11.7537431,Clemensänger Ring 2,85356,Freising,1
395,29135,49.3388256,11.0232234,Nürnberger Str. 86,91126,Schwabach,1
396,29136,52.8646526,9.6138189,Heinrich-Hertz-Str. 7,29664,Walsrode,1
397,29137,50.5313892,9.6913322,Keltenstr. 20,36037,Fulda,1
398,29138,52.9670375,10.5813246,Oldenstädter Str. 74 - 76,29525,Uelzen,1
399,29140,47.5815558,10.6984412,Moosangerweg 22,87629,Füssen,1
400,29141,47.7661746,9.1702772,Lippertsreuther Str. 60,88662,Überlingen,1
401,29143,51.3643922,8.17405,Freienohler Str. 124 - 128,59872,Meschede,1
402,29144,50.5416924,6.5745152,Siemensring 12,53925,Kall,1
403,29145,49.9832931,7.537713399999999,Mutterschieder Str. 1,55469,Simmern,1
404,29146,51.4940754,9.1298905,Industriestr. 2,34414,Warburg,1
405,29148,51.5466602,7.1944372,Baukauer Straße 45,44653,Herne,1
406,29149,48.5537609,12.1537845,Neidenburger Str. 1,84030,Landshut,1
407,29150,51.2395,10.45161,Am langen Rasen 2,99974,Ammern,1
408,29151,51.3648572,10.8914583,Frankenhäuserstr. 52 a,99706,Sondershausen,1
409,29152,52.5308139,11.4095326,Str. Der Opfer Des Faschismus,39638,Gardelegen,1
410,29153,52.4178784,12.1576277,Brettiner Chaussee,39307,Genthin,1
411,29154,51.80709,10.9424957,Lerchenbreite 1,38889,Blankenburg,1
412,29156,51.1146148,13.6089701,Meissner Str. 415,01455,Radebeul,1
413,29157,48.8866835,12.6149778,Posenerstr. 21,94315,Straubing,1
414,29158,51.1767584,13.8261363,Grünbergerstr. 1,01458,Ottendorf,1
415,29159,51.3282964,6.2123184,An der Landwehr  7-9,41334,Nettetal Kaldenkirchen,1
416,29160,51.0284811,7.4118805,Schlosserstr. 17,51789,Lindlar,1
417,29161,50.97598480000001,7.056846699999999,Wasserwerkstr. 12,51067,Köln Dellbrück,1
418,29163,51.7871563,9.3919088,Albaxer Str. 64,37671,Höxter,1
419,29164,52.2656942,9.0662214,Kreuzbreite 5,31675,Bückeburg,1
420,29165,51.7282608,14.6292921,Schwerinstr. 2,03149,Forst,1
421,29169,47.8140659,12.1167988,Hochstr. 5,83064,Raubling,1
422,29170,50.3054536,11.9202652,Wunsiedlertsr. 9,95032,Hof,1
423,29171,48.7979642,9.0028533,Römerstr. 7 - 9,71229,Leonberg,1
424,29172,52.2860286,7.442601399999999,Paulstr. 37 - 47,48429,Rheine,1
425,29174,48.11292,11.45085,Lochhamer Str. 31 a,82152,Martinsried OT Planegg,1
426,29175,49.54055719999999,9.7378926,Deubacher Str. 8,97922,Lauda- Königshofen,1
427,29176,51.2201775,13.9220463,Höckendorfer Str. 1,01936,Laußnitz,1
428,29177,50.9837471,7.519190399999999,Dieringhauser Str. 149,51645,Gummersbach,1
429,29179,53.53223999999999,10.2229024,Wilhelm-Begner-Str. 2,21509,Glinde,1
430,29180,53.0378279,8.675614399999999,Reinersweg 20,27749,Delmenhorst,1
431,29181,52.239672,10.9907087,Werner-Von-Siemens-Str. 6,38350,Helmstedt,1
432,29182,47.8995618,10.643783,Sudetenstr. 10,87600,Kaufbeuren,1
433,29183,48.4345199,11.1064262,Industriestr. 39,86551,Aichach,1
434,29184,47.7028998,10.0492958,Am Buehlberg,88316,Isny,1
435,29185,48.8785069,11.2071601,Sollnau 18,85072,Eichstätt,1
436,29186,47.5154696,10.2913565,Berghoferstr. 30,87527,Sonthofen,1
437,29187,51.1477625,11.8275826,Weissenfelser Str. 68,06618,Naumburg,1
438,29189,50.8941806,13.3303519,Häuersteig 1,09599,Freiberg,1
439,29190,50.7434343,12.7490798,Chmenitzer Str. 1,09385,Lugau,1
440,29191,51.86513859999999,12.6184721,Dessauer Straße 12,06886,Lutherstadt-Wittenberg,1
441,29192,49.1230682,9.220318700000002,Lise - Meitner - Str. 10,74074,Heilbronn,1
442,29193,48.1777965,11.6332665,Feringa Str. 6,85774,Unterföhring,1
443,29194,51.26726,9.970921700000002,Am Städtersweg 1 - 2,37242,Bad Sooden,1
444,29195,48.6376753,12.4862815,Aitrachstr. 9,84130,Dingolfing,1
445,29196,49.3167053,12.1490488,Bei der Autobahnmeisterei 4,92421,Schwandorf,1
446,29197,51.06607109999999,13.8931761,An der Priessnitzaue 1 - 3,01328,Dresden,1
447,29198,48.842439,9.1385828,Schwieberdinger Str. 224,70435,Stuttgart,1
448,29199,47.54933,9.723379999999999,Bregenzer Str. 107,88131,Lindau,1
449,29200,51.11856,7.1884,Tente 129,42929,Wermelskirchen,1
450,29201,52.6420379,9.2001958,Oyler Str. 10,31582,Nienburg,1
451,29206,48.7846801,11.3745388,Ingolstädter Straße 120,85080,Gaimersheim,1
452,29209,48.1073242,11.2907495,Cecinastr. 68,82205,Gilching,1
453,29219,49.15504259999999,10.32919,Schopflocher Str. 6,91555,Feuchtwangen,1
454,29220,53.7977898,12.2266849,Glasewitzer Chaussee 1,18273,Güstrow,1
455,29221,49.1233456,10.760067,Allemannenstr. 28,91710,Gunzenhausen,1
456,29227,47.9919795,7.833772799999999,Haslacher Str. 12,79115,Freiburg,1
457,29229,52.60008999999999,9.9968,Karl-Schiller-Strasse 8,29225,Celle,1
458,29232,50.6907095,12.5734296,Gabelsberger Straße 15,08141,Reinsdorf,1
459,29236,52.0599311,11.5741802,Appendorfer Weg 2,39171,Sülzetal,1
460,29237,52.98406019999999,9.8273912,Am Güterbahnhof 9,29614,Soltau,1
461,29239,50.64169,7.02574,Am Pannacker 2,53340,Meckenheim,1
462,29241,48.59398,7.827990000000001,Otto-Hahn-Straße 12,77694,Kehl- Auenheim,1
463,29244,51.7986257,7.6153752,Haselburger Damm 1,59387,Ascheberg,1
464,29246,50.8389028,8.7673882,Im Schwarzenborn,35041,Marburg - Wehrda,1
465,29247,50.5170334,10.7544919,Suhler Straße 32-40,98553,Schleusingen,1
466,29248,48.3108361,11.8875371,Rennweg 57,85435,Erding,1
467,29249,50.1802998,10.0793226,Alte Kissinger Straße 4,97688,Bad Kissingen,1
468,29250,51.2570734,12.7322277,Wurzener Straße,04668,Grimma,1
469,29251,50.1313886,8.5655291,Frankfurter Straße 2-8,65760,Eschborn,1
470,29254,51.17747,12.01573,Leipziger Str. 17,06679,Zorbau,1
471,29257,50.3796227,7.572871199999999,Friedrich-Mohr-Str. 5,56070,Koblenz,1
472,29263,52.4012482,12.8011217,Bruchweg 3,14550,Groß Kreutz (Havel),1
473,29268,53.07017519999999,14.2579418,Dammweg 13,16303,Schwedt,1
474,29269,49.8029982,9.8833281,Paradiesstr. 5,97080,Würzburg,1
475,29270,51.1880862,6.7084242,Kölner Straße 50 - 100,41464,Neuss,1
476,29271,53.4257155,11.1983552,Bahnhofstr. 54,19230,Hagenow,1
477,29272,49.2031555,12.6630571,Werner-Von-Siemens-Str. 38,93413,Cham,1
478,29276,50.7472542,13.0702586,Fil Zschopau Plattenweg/B174,09405,Zschopau,1
479,29277,52.466479,13.4480479,Naumburger Str. 33,12057,Berlin-Neukölln,1
480,29278,47.8911165,15.9455427,Josef Nitsch-Str. 5,A-2763,Pernitz,1
481,29280,48.40944,10.86537,Otto-Hahn-Str. 8a,86368,Gersthofen,1
482,29287,48.2436048,8.4346395,Brambach 38,79713,Schramberg-Sulgen,1
483,29291,53.09256809999999,8.6975307,Ludwig-Erhard-Str. 38,28197,Bremen,1
484,29295,50.8923193,10.7098445,Pfauseeallee 9,99869,Emleben,1
485,29298,50.9771243,11.8977171,Königshofener Straße 25,07607,Eisenberg,1
486,29299,50.0600969,10.1953226,Matthäus-Stäblein-Str. 12,97424,Schweinfurt / Hainig,1
487,29300,53.612644,11.3871771,Rogahner Straße,19061,Schwerin,1
488,29305,45.00451959999999,7.4829993,V.le G. Ferraris 66/68,10090,Bruino (Torino),9
489,29306,49.9225612,9.0753258,Postfach 1251,63757,Grostheim,1
490,29310,48.7505672,11.4578898,Bruhnstraße 15,85053,"Ingolstadt, Donau",1
491,29311,52.58389889999999,13.4191462,Blankenburgerstraße 86-92,13156,Berlin-Pankow,1
492,29312,48.3928202,13.3101386,Bürgermeister-Schönbauer-Str. 8,94060,Pocking,1
493,29313,50.3168155,10.1986415,Saalestr. 20,97616,Bad Neustadt,1
494,29314,50.9182176,9.2023865,Friedrich-Ebert-Straße 92,34613,Schwalmstadt-Treysa,1
495,29315,52.79404109999999,14.0424933,Eduardshof 07,16259,Bad Freienwalde,1
496,29316,53.41783,11.8239156,Friedr.-Wilh.-Raiffeisenring 5,19370,Parchim,1
497,29317,47.85126820000001,11.1509303,Münchener Straße 63,82362,Weilheim i. OB,1
498,29318,50.7739972,12.6247667,Platanenstraße 05,09350,Lichtenstein,1
499,29319,51.3932,7.1720101,Beuler Höhe 20,45525,Hattingen,1
500,29321,50.9224693,10.7175726,Kurt-Nagel-Str. 1,99867,Gotha,1
501,29328,48.5103304,11.5791491,Otto-Hahn-Ring 17,85301,Schweitenkirchen,1
502,29339,51.9338779,13.8831782,Weinberg-/ Ziegelstr.,15907,Lübben / Spreewald,1
503,29340,50.98098950000001,11.3858605,Landhausallee 18,99441,Weimar - Suessenborn,1
504,29341,48.39957,12.74661,Lauterbachstr. 42,84307,Eggenfelden,1
505,29342,51.4018886,8.5719012,Hasselborn 46,59929,Brilon,1
506,29343,51.6075162,7.211250099999999,Castroper Straße 88-90,45665,Recklinghausen,1
507,29344,52.8611798,11.1598704,Kristallweg 3,29410,Salzwedel,1
508,29346,49.5055773,11.483435,Happurger Straße 17,91224,Pommelsbrunn,1
509,29347,51.1635621,13.4913393,Fabrikstraße 13,01662,Meißen,1
510,29348,50.9581112,13.9263733,Dresdner Straße 8b,01796,Pirna,1
511,29349,51.6352759,13.7373894,Ludwig-Erhard-Straße 5,03238,Massen-Finsterwalde,1
512,29353,51.85312,8.03552,Nordring 3,59320,Ennigerloh,1
513,29362,51.5431,9.891729999999999,Martin-Luther-Straße 30,37081,Göttingen,1
514,29377,50.3246801,7.255351,Betzinger Höhe,56727,Mayen,1
515,29378,52.607399,13.3216283,Waidmannsluster Damm 190,13469,Berlin-Reinickendorf,1
516,29386,52.9553794,7.4548501,Molkereistr. 18,26909,Neuboerger,1
517,29387,52.5465925,13.4428325,Ostseestr. 107-111,10409,Berlin,1
518,29388,52.3797384,13.1185341,Wetzlarer Str. 3,14482,Potsdam,1
519,29400,53.17793,8.48817,Camper Str. 8,27804,Berne,1
520,29403,49.70373,7.659940000000001,Obertor 29,55590,Meisenheim,1
521,29404,53.437208,18.7193078,UL. Sksadowa 7,86-300,Grudziadz,5
522,29408,51.4878264,12.0028662,Grenzstr. 43,06112,Halle,1
523,29409,50.9585327,7.1444613,An der Bahn 1-3 / Ecke B 55,51427,Bergisch Gladbach-Bensberg,1
524,29410,50.2699201,9.1097896,Industriestr. 46,63654,Büdingen,1
525,29412,50.8166083,9.0005622,Rheinstr.,35260,Stadtallendorf,1
526,29413,52.4969446,13.7437546,Frankfurter Chaussee 48,15370,Vogelsdorf,1
527,29414,54.3037339,13.0334308,Rostocker Chaussee,18437,Stralsund,1
528,29415,54.1241105,12.0722776,Handwerkstr. 1,18069,Rostock,1
529,29416,49.9007708,7.922199299999999,Binger Str.,55457,Gensingen,1
530,29417,54.17971499999999,13.0447779,Försterdamm 1,18510,Wittenhagen,1
531,29418,48.8931597,12.6185475,Schlesische Str. 225,94315,Straubing,1
532,29420,50.53418,9.68553,Bellingerstr. 7-9,36043,Fulda,1
533,29422,50.4795947,8.2888276,Mittlere Friedenbachstraße 3,35781,Weilburg,1
534,29423,49.63142269999999,9.6667917,Duderstädter Allee 33,97941,Tauberbischofsheim,1
535,29424,51.2920029,7.2855915,Talstraße 13-15,58332,Schwelm,1
536,29425,47.8077895,10.8793859,Schwabsoiener Str. 2 -6,86956,Schongau,1
537,29426,48.7063445,9.0248333,Mahdentalstraaße 78,71065,Sindelfingen,1
538,29427,49.2861413,9.6185358,Griesbacherstr. 20,74676,Niedernhall,1
539,29428,49.7012021,9.2253361,Breitendieler Straße 43,63897,Miltenberg,1
540,29429,49.97606200000001,9.5864615,Im Sandfeld 1,97816,Lohr,1
541,29430,50.781862,6.5067758,Nikolaus-Otto-Str. 2,52351,Düren,1
542,29431,51.83355,6.276619999999999,Duisburgerstr. 71,46446,Emmerich,1
543,29432,51.2160088,6.8263023,Königsberger Str. 87,40231,Düsseldorf-Lierenfeld,1
544,29433,51.4039746,8.573879999999999,Möhnestraße 31,59929,Brilon,1
545,29434,51.974978,8.514729599999999,Sürdring 100,33647,Bielefeld Brackwede,1
546,29436,51.3309487,9.8566855,Kasseler Landstr. 3,37213,Witzenhausen,1
547,29438,47.7937276,11.8395973,Am Windfeld 8,83714,Miesbach,1
548,29439,50.7538049,9.2779504,An der Au 14,36304,Alsfeld,1
549,29440,48.09063580000001,11.5062525,Meglingerstr. 27,81447,München,1
550,29441,49.3126164,6.736094899999999,Industriestraße 22,66740,Saarlouis,1
551,29443,51.74354,8.73723,Marienloher Str. 100,33104,Paderborn,1
552,29444,51.48084309999999,11.3168864,Oststr. 6,06526,Sangerhausen,1
553,29445,50.695905,11.3264459,Am Spielborn 2,07407,Rudolstadt,1
554,29446,48.1140633,11.4529019,Lena-Christ-Str. 54,82152,Martinsried Gem. Planegg,1
555,29447,50.9730344,11.0617032,Holzlandstr. 1,99099,Erfurt,1
556,29449,48.8878683,9.1658756,Steinbeisstr. 12,71636,Ludwigsburg,1
557,29451,52.0368725,8.1383825,Alte Landwehr 1,33775,Versmold,1
558,29452,50.8230048,11.5835979,Im Camisch 1,07768,Kahla,1
559,29453,53.545858,10.0079285,Oberhafenstr. 1,20097,Hamburg,1
560,29456,52.6228431,6.0528312,Schering 11,8280,AD Genemuiden,8
561,29457,52.0465038,4.5059476,Rokkeveenseweg 50,2712,XZ Zoetermeer,8
562,29458,51.19445,7.962869999999999,Industriestraße 42,57413,Finnentrop,1
563,29465,48.6316,12.62559,Berger Str. 4,94437,Mamming,1
564,29466,53.1170415,9.385199199999999,Bremer Str. 19,27356,Rotenburg,1
565,29471,52.38027779999999,13.2500219,Stahnsdorfer Str. 32,14513,Teltow,1
566,29474,49.0098917,13.2216666,Langdorfer Strasse 5,94227,Zwiesel,1
567,29475,49.7314525,9.9570423,Ossietzkystr. 12,97084,Würzburg,1
568,29476,52.36976629999999,10.7433378,Gewerbegebiet Heinenkamp 8,38444,Wolfsburg,1
569,29477,48.8731033,9.3836702,Friederich - List - Straße 5,71364,Winnenden,1
570,29478,51.0138798,12.4565641,Fünfminutenweg,04603,Windischleuba,1
571,29479,49.0195185,10.9630561,Augsburger Strasse 69,91781,Weißenburg,1
572,29480,48.0555489,11.6028637,Grünwalder Weg 33,82008,Unterhaching,1
573,29481,48.8107143,9.1672929,Stuttgarter Straße 17,70469,Stuttgart Feuerbach,1
574,29482,48.8051994,9.8414004,Hauptstraße 8,73527,Schwäbisch Gmünd,1
575,29483,49.4954493,11.7425593,Krötenseestraße 2,92237,Sulzbach-Rosenberg,1
576,29484,52.9721519,9.8146785,Am Hornberg 12,29614,Soltau,1
577,29497,52.15252049999999,7.717216499999999,Heinrich-Büssing-Straße 6,49549,Ladbergen,1
578,29499,50.82651,12.45452,Dennheritzer Str. 5,08393,Meerane,1
579,29503,52.56158,12.98,Bremer Ring 9,14641,Wustermark,1
580,29505,52.31851760000001,9.975565999999999,Dieselstr. 3,31319,Sehnde,1
581,29511,50.8139603,4.9438092,Zoetpand,3300,Tienen,10
582,29512,51.66182999999999,6.70778,Am Schornacker 113,46485,Wesel,1
583,29524,48.7785504,8.9319015,Benzstr. 12,71272,Renningen,1
584,29527,52.3079268,8.0157961,Fürstenauer Weg 99,49090,Osnabrück,1
585,29536,53.51586,13.28142,Fünfeichener Weg 5,17094,Burg Stargard OT Bargensdorf,1
586,29538,51.3011719,13.6974102,Großenhainer Str. 29a,01591,Schönfeld,1
587,29546,52.6041447,14.671669,Aleja Milenijna,66-470,Kostrzyn,5
588,29555,50.9008921,6.3044796,Industriestr. 21,52457,Aldenhoven,1
589,29557,49.3389906,12.3937589,Industreistr. 1-3,92431,Neunburg vorm Wald,1
590,29558,49.30651899999999,7.080822599999999,Bayernstraße 26,66280,Sulzbach,1
591,29560,50.16275049999999,8.6870922,August-Schwanz-Str. 15-17,60433,Frankfurt / Main,1
592,29562,52.374955,13.317887,Osdorfer Ring 4,14979,Großbeeren,1
593,29573,48.3899464,8.724951299999999,Robert-Bosch-Str. 22,72186,Empfingen,1
594,29574,51.56702,7.89376,Am Maifeld 2a,59457,Werl,1
595,29575,49.82590260000001,7.9872741,In der Rohrgewann,55597,Wöllstein,1
596,29585,49.9870065,9.0800561,Industriestr. 1-3,63814,Mainaschaff,1
597,29592,50.58160609999999,10.9985466,Ilmenauer Straße 4,98701,Großbreitenbach,1
598,29603,51.1824,11.91438,Winterlaite 8,06667,Leißling,1
599,29611,51.64286999999999,8.7112999,Rudolf-Diesel-Str. 21-23,33178,Borchen,1
600,29633,49.0254628,13.2288489,Fürhaupten 2,94227,Zwiesel,1
601,29634,49.97601179999999,6.947901700000001,Werkstr.,54516,Wittlich,1
602,29638,50.8692809,3.4446864,Flanders Fieldweg 50,8790,Waregem,10
603,29639,52.14816,7.56094,Hollefeldstr. 57,48282,Emsdetten,1
604,29643,51.0646226,5.1711104,Industreiweg 158,3580,Beringen,10
605,29646,50.33930609999999,11.9588615,Ferdinand-Porsche-Str. 11,95028,Hof/saale,1
606,29647,51.92912,7.16498,Am Wassertrum 33,48653,Coesfeld,1
607,29677,50.90384,6.7638738,Johannesstraße 20,50226,Frechen,1
608,29684,53.1881812,10.7433903,Gartenstr. 13,21368,Dahlenburg,1
609,29692,51.45985,8.38081,Zur Lütgenheide 5,59581,Warstein,1
610,29705,48.32296350000001,13.7745926,Bruck 49,4722,Peuerbach,3
611,29707,52.8398494,8.2123305,Alter Schulweg 1,49685,Emstek-Garthe,1
612,29709,50.43342,7.49421,Stettiner Strasse 24-26,56564,Neuwied,1
613,29710,49.31756,7.08967,Untere Hofwiesen 3,66280,Sulzbach,1
614,29719,52.3055605,9.4886383,Bunsenstr. 14,30890,Barsinghausen,1
615,29721,48.222926,10.8027848,Bahnhofstr. 100,86845,Großaitingen,1
616,29722,51.30541239999999,13.6781718,Am Mart 17,01561,Lampertswalde,1
617,29725,50.191373,8.7443391,Gießener Str. 39,61118,Bad Vilbel,1
618,29738,50.64165,6.856260000000001,Rodderbach 57 a,53881,Euskirchen,1
619,29744,50.6918066,13.4896615,Lösermühle 3,09544,Neuhausen,1
620,29745,50.996525,5.235624,Boterbosstraat 6/3,3550,Heusden-Zolder,10
621,29746,50.3543282,11.9016747,Hoferstraße 39,95183,Feilitzsch-Zedwitz,1
622,29748,52.0363051,11.2456273,Schermcker Straße 45,39387,Oschersleben,1
623,29757,52.4311,9.68567,Ziegeleistraße 39-41,30855,Langenhagen,1
624,29758,47.9577734,8.392218999999999,Peter-Maier-Str. 21,78166,Donaueschingen,1
625,29760,50.8332557,12.5301428,Boschstraße 16,08371,Glauchau,1
626,29768,40.6374667,22.9347915,Politechniu Str. 23,54626,Thessaloniki,11
627,29790,51.5726192,8.3126379,Deutzstr. 6,59609,Anröchte,1
628,29795,51.56633,8.18614,Lohrbusch 4,59505,Bad Sassendorf,1
629,29799,50.0798804,8.628325600000002,Herriotstr. 4,60528,Frankfurt am Main,1
630,29803,51.68949,8.370429999999999,Lindenweg 2,59558,Lippstadt,1
631,29806,53.5250509,10.0305077,Peutestr. 16-18,20539,Hamburg-Veddel,1
632,29808,54.30378450000001,10.1321186,Tonberg 1-3,24113,Kiel,1
633,29810,50.9653857,10.3533973,Eichrodter Weg 141,99817,Eisenach,1
634,29811,53.0012227,8.698167399999999,Mackenstedeter Str. 3,28816,Stuhr,1
635,29813,51.55063620000001,7.8100542,Hemmerder Wallgraben 10,59427,Unna-Hemmerde,1
636,29814,48.51867920000001,9.0899535,Jopestr. 8,72072,Tübingen,1
637,29821,52.58233999999999,9.73743,Plumhofer Str. 48D,30900,Wedemark / OT Elze,1
638,29828,49.2340516,9.3545626,Wilhelm-Maybach-Str. 4 - 6,74196,Neuenstadt am Kocher,1
639,29831,52.8839012,8.4142292,Ottostr. 7,27793,Wildeshausen,1
640,29841,47.7648568,12.9145684,Hockerfeld 5-8,83451,Piding,1
641,29844,51.6197734,6.1989952,Holtumsweg 26,47652,Weeze,1
642,29851,51.68949,8.370429999999999,Lindenweg 2,59558,Lippstadt,1
