AdressNr;Strasse;PLZ;Ort;Land;latitude;longitude;Kontoname
28853;Ohmstraße 2;85301;Schweitenkirchen;Deutschland;48,5006021;11,6055778;2R Kunststofftechnik
28855;Birkenweg 12;88250;Weingarten;Deutschland;47,80147;9,62163;Intratec Schmock GmbH
28857;Trifter Weg 14-20;53489;Sinzig;Deutschland;50,5444608;7,2673668;OBI Bauzentrum Sinzig GmbH & Co. KG
28858;Reiherstieg - Hauptdeich 39-47;21107;Hamburg;Deutschland;53,5111025;9,9768543;Punica Getränke GmbH
28859;Walter-Schellenberg-Str. 10;78315;Radolfzell;Deutschland;47,75308;8,95685;Reinhold Ehinger Logistik
28860;Am Hohen Holz 2;31515;Wunstorf;Deutschland;52,4293832;9,4157384;Obi 065 Bau- und Heinwerkermarkt
28861;1. Hafenstr. 13;21079;Hamburg;Deutschland;53,47418;9,97312;Transa Spedition GmbH
28863;Justus-von-Liebig-Str. 2;54516;Wittlich;Deutschland;49,9820907;6,9070665;ELSEN GmbH & Co. KG
28864;Hatters Lane Watford;WD 188 NS;Hertfordshire;Vereinigtes Königreich;51,6459941;-0,4296775;Isuzu Motors Europe Ltd.
28865;Im Weiherfeld 3;65462;Ginsheim - Gustavsburg;Deutschland;49,9901853;8,3192852;ISUZU Motors Germany GmbH
28866;Magdeburger Str. 2;14641;Wustermark;Deutschland;52,5567806;12,9729672;NETTO ApS & Co. KG
28867;Gold-Zack-Straße 7-9;40822;Mettmann;Deutschland;51,25132;7,00355;TechnikService 24 GmbH & Co KG
28868;Röntgenstraße 7;64291;Darmstadt-Arheiligen;Deutschland;49,9166393;8,636907;OHG Transgourmet GmbH & Co.
28869;Am Mühlbach;88161;Lindenberg;Deutschland;47,5979391;9,8839758;Bergland Naturkäse GmbH
28870;Gustav-Rivinius-Platz 2;77756;Hausach;Deutschland;48,28471;8,17562;UCON Containersysteme KG
28871;Werler Straße 42;59423;Unna;Deutschland;51,5354561;7,7219729;EGV Lebensmittel für Großverbraucher AG
28872;Viceburgstr. 10;95028;Hof/Saale;Deutschland;50,305896;11,9211045;M & M
28873;Südstr. 45;52249;Eschweiler;Deutschland;50,8128434;6,2860179;Lager Logistik Eschweiler
28874;Dr. Franz Wilhelm Straße 1;3500;Krems;Österreich;48,4078434;15,6425285;Brantner Transport
28875;Kupernikusstraße 10;73230;Kirchheim - Teck;Deutschland;48,6487958;9,434725;Schach GmbH & Co
28876;Talstr. 4;74321;Bietigheim-Bissingen;Deutschland;48,9607946;9,1311584;Kaufland Bietigheim-Bissingen
28877;Weseler Str. 30-40;45478;Mülheim / Ruhr;Deutschland;51,43071;6,8588706;Real SB Warenhaus GmbH
28878;Spreewalsallee 38;68309;Mannheim / Vogelstang;Deutschland;49,5207355;8,5550977;Wal Mart
28879;Monplaisirstraße 33;39249;Barby;Deutschland;51,9859943;11,8688765;KTV Speditionsgesellschaft mbH
28881;Guteborner Allee 3;08393;Meerane;Deutschland;50,8392821;12,4472227;Obi  Bau- und Heimwerkermarkt
28885;Oberer Westring 27;33142;Büren;Deutschland;51,56356;8,53521;Biermann Kühllogistik GmbH & Co. KG
28886;Nordwestring 201;90419;Nürnberg;Deutschland;49,4694194;11,0670637;Nicht mehr nutzen -> 47742
28890;Otto-Hahn-Str. 14;64579;Gernsheim;Deutschland;49,7648772;8,4878399;REWE Markt GmbH
28891;Robert-Koch-Str. 44;55129;Mainz;Deutschland;49,95622;8,25939;SCHWÄLBCHEN Frischdienst GmbH
28892;Am Gierensberg 5;56581;Kurtscheid;Deutschland;50,535363;7,473772;Hack Gastro-Service oHG
28893;Dratelnstraße 20;21109;Hamburg;Deutschland;53,50339;10,00434;Transgourmet Deutschland GmbH & Co. OHG
28894;Industriestr. 46;48268;Greven;Deutschland;52,13405;7,55154;Wilhelm Jockenhöfer
28896;Josef-Baumann-Str. 1;44805;Bochum;Deutschland;51,5099146;7,2692341;BÄKO WEST eG
28897;Rotterdamer Straße 5;90451;Nürnberg Hafen;Deutschland;49,40407;11,06782;C & G Logistics
28898;Alpenrosenstraße 1;87435;Kempten;Deutschland;47,7206994;10,3171141;FH Promotions GmbH & Co. KG
28899;Schachtstr. 20;99706;Sondershausen;Deutschland;51,38956;10,8387;GSES GmbH Entwicklungs-
28900;Friedhofstr. 1;03099;Kolkwitz;Deutschland;51,76132;14,25143;Patzig Express GmbH
28901;OT Starbach Rewestr. 1;01683;Ketzerbachtal;Deutschland;51,08773;13,27706;Rewe Markt GmbH
28903;Bayernstrasse 17;30855;Langenhagen;Deutschland;52,44313;9,6996;EGM Entwicklungsgesellschaft
28904;Auf der Höhe 4;56477;Waigandshain;Deutschland;50,64279;8,0878;Fuhrländer AG
28905;Orchideenstr. 44;90542;Eckental;Deutschland;49,5834879;11,1879666;Adler Transport GmbH
28907;Ernst-Dietrich-Platz 2;40882;Ratingen;Deutschland;51,2941101;6,8646876;Balcke Dürr GmbH
28908;Am Industriepark 2;46562;Voerde;Deutschland;51,6211641;6,6604067;Babcock Borsig Service GmbH
28909;Conventstraße 12;22089;Hamburg;Deutschland;53,5641048;10,0372661;Breco GmbH
28910;Möbel-Hübner-Straße 1;16356;Ahrensfelde;Deutschland;52,59729;13,59824;Norma
28911;Nikolaus-Otto-Straße 40;33178;Borchen;Deutschland;51,6444984;8,713026;OTNI GmbH
28912;Beckerfelder Straße 96;47269;Duisburg;Deutschland;51,3555485;6,7781866;Frischdienst-Zentrale Süd
28913;Hafenstraße 119;59067;Hamm;Deutschland;51,67515;7,77133;MGL METRO Group Logistics
28914;Straße der Einheit 122-128;14612;Falkensee;Deutschland;52,5544727;13,1017849;OHG Fegro/Selgros
28919;Hegelstr. 16;73230;Kirchheim;Deutschland;48,653555;9,4282868;Lidl GmbH & Co. KG
28920;Außerhalb 20;67578;Gimbsheim;Deutschland;49,77054;8,37709;MDL Metro Group Distribution
28921;Wahrenberger Str. 70;19322;Wittenberge;Deutschland;52,9941724;11,7245525;OBI Markt Wittenberge
28922;Erlangerstraße 62;91074;Herzogenaurach;Deutschland;49,5657;10,89638;Obi (Markt 263)
28926;Dorfstr. 4a;85662;Hohenbrunn;Deutschland;48,04735;11,70205;H. Fiedler
28928;Angersberg 18;4483;Hargelsberg;Österreich;48,1309234;14,3978514;Rolli-Pet Tiernahrung GmbH
28930;Sylbeckestr. 20;32756;Detmold;Deutschland;51,9479453;8,8871156;Markant Ostwestfalen GmbH & Co. KG
28931;Hittfelder Kirchweg 2;21220;Seevetal;Deutschland;53,389578;10,0280073;Tiedemann GmbH
28933;Eisenbahnstr. 6-8;68199;Mannheim;Deutschland;49,4540268;8,4953301;FDT Flachdach-Technologie
28934;Dornbergeweg 4;06463;Reinstedt;Deutschland;51,7403465;11,3252229;Baumann Spedition
28936;Erlenweg 144/146;48653;Coesfeld;Deutschland;51,92043;7,18444;Bernhard Messing GmbH
28939;Promenade 10;46149;Oberhausen;Deutschland;51,5217616;6,8293458;Centro Oberhausen
28940;De Sleutel 9;5652;AS Eindhoven;Niederlande;51,4245704;5,4331591;Pro Serv B.V.
28944;Meisenstr. 32;84030;Ergolding;Deutschland;48,56083;12,15424;Rosenmühle GmbH
28946;An der Salzstr. 1;04158;Leipzig;Deutschland;51,3976566;12,29315;Emons Spedition GmbH
28947;Trostfelde 3;17087;Trostfelde;Deutschland;53,674052;13,2092266;KORFF Logistic GmbH
28948;Geldernstraße 46;50739;Köln;Deutschland;50,9619502;6,9404971;FrieslandCampina Germany GmbH
28949;Saarstraße 19;16928;Pritzwald;Deutschland;53,1559954;12,1704389;Fuhrbetrieb Udo Gragert
28953;Siemensstraße 10-12;41542;Dormagen;Deutschland;51,13704;6,78471;PLUS Warenhandelsgesell. mbH
28954;Mühlenweg 4;14715;Bützer;Deutschland;52,6683026;12,339607;Henry Perschke Transporte
28958;Am Plittershagener Berg 1;57258;Freudenberg;Deutschland;50,8895582;7,8732156;SG Logistics Ltd. & Co.
28959;Preußenstr. 2;44532;Lünen;Deutschland;51,5869;7,54048;Werner Tiernahrung
28960;Dormettinger Straße 10;72359;Dottenhausen;Deutschland;48,22799;8,78382;Wotec - Holztechnik e.K.
28961;Am Hechtgraben 19;18147;Rostock;Deutschland;54,1127958;12,111707;BTL-Baltic
28964;Via Oelavia 81;20033;Desio;Italien;45,5237214;9,2249663;Officine Meccaniche
28965;Schlossstraße 10-12;32139;Spenge;Deutschland;52,13865;8,47532;Kruse Backsaaten GmbH
28970;Gutenbergstr. 1;92421;Schwandorf;Deutschland;49,31133;12,10307;Info-Mail
28971;Wendesser Landstraße 47;31228;Peine;Deutschland;52,35501;10,24143;Albert Elligsen GmbH
28974;Ahornstraße 12;14974;Thyrow;Deutschland;52,2963687;13,2612507;Compact Logistik GmbH
28975;Gewerbegebiet Nord 5;5204;Strasswalchen;Österreich;47,9666731;13,2415003;Quehenberger Freight GmbH
28977;Werner-Siemens-Str. 92;22113;Hamburg;Deutschland;53,5272362;10,1049187;Lagerhaus Billbrock GmbH
28978;Werner-Siemens-Str. 13-15;22113;Hamburg;Deutschland;53,529516;10,0944847;Ascherl & Co.
28979;Weusterstr. 4;46240;Bottrop;Deutschland;51,5438662;6,9752262;Tengelmann Logistik & Dienstl.
28981;Max-Planck-Straße 1;29664;Walsrode;Deutschland;52,8647924;9,6205071;Kruse Spedition GmbH & Co. KG
28982;Grosse Str. 27-29;22926;Ahrensburg;Deutschland;53,6739725;10,2400854;Eurofood GmbH
28984;Enzianweg 44;33100;Paderborn;Deutschland;51,7225331;8,8014396;Ulrike Mitter-Zygmunt
28986;Westerbakumer Str. 8;49456;Bakum;Deutschland;52,75814;8,1681999;Hubert Schillmöller
28987;Friedrich-Mohr-Straße 13;56070;Koblenz;Deutschland;50,37791;7,57287;Profi-Parts Fahrzeugteile
28989;Obere Lerch 40;91166;Georgensgmünd;Deutschland;49,17715;11,00413;Emil Kiessling GmbH
28990;Rosenheimer Str. 33;83064;Raubling;Deutschland;47,7953009;12,1195808;J. Fischer & Co. GmbH
28995;Krugfeld 16;38448;Wolfsburg;Deutschland;52,4587669;10,7473419;Ceva Logistics GmbH
28997;Am Bullhamm 1;26441;Jever;Deutschland;53,5817814;7,9073569;Obi Bau & Heimwerkermarkt
28998;Werftstr. 2;23966;Wismar;Deutschland;53,8946077;11,4381297;Obi Bau & Heimwerkermärkte
28999;Paunsdorfer Allee 1;04329;Leipzig;Deutschland;51,3483642;12,4777518;Obi Bau & Heimwerkermarkt
29000;Adolf-Silverberg-Str. 22;50181;Bedburg;Deutschland;50,9852554;6,5720437;Obi Bau & Heimwerkermarkt
29001;Zibetholzweg 1;82377;Penzberg;Deutschland;47,7577893;11,3837421;Obi/BSN Heimwerkermarkt GmbH & Co. KG
29002;Leher Landstrasse 92 - 94;27607;Langen;Deutschland;53,5953808;8,5983208;Obi Bau- und Heimwerkermärkte Bremerhaven GmbH
29007;Hanns - Martin - Schleyer - Str. 33;47877;Willich - Münchheide;Deutschland;51,2780786;6,5176955;RDL Logistik GmbH
29013;Erbenova 134;258 01;BENESOV U PRAHY;Tschechische Republik;49,6960895;14,8988127;Matra Transport
29014;Am Sandtorkai 37;20457;Hamburg;Deutschland;53,54314;9,98642;I. Schröder KG Hamburg GmbH & Co.
29016;In Rohräcker 5;78554;Aldingen;Deutschland;48,0919;8,68309;Hugger GmbH
29017;Alfred-Nobel-Straße 12;66793;Saarwellingen;Deutschland;49,36272;6,77295;Friedrich Schulze Spedition
29020;Weststraße 1;02708;Loebau;Deutschland;51,1081699;14,656169;OBI SOBIG Baumarkt
29022;Lieth 5a-9;25336;Elmshorn;Deutschland;53,7344145;9,659926;Stüben Theodor oHG
29023;Kronacher Straße 38;95119;Naila;Deutschland;50,3242426;11,6944116;BFSK Bau- und Gartencenter GmbH & Co. KG
29024;Rötelstrasse 35;74172;Neckarsulm;Deutschland;49,1714297;9,2233924;Kaufland beta-mobilien Vermietung GmbH& Co. OHG
29025;Beekebreite 18-19;49124;Georgsmarienhütte;Deutschland;52,22412;8,06822;Farmingtons Automotive GmbH
29028;Winterberger Straße 73;57368;Lennestadt;Deutschland;51,12223;8,17224;Ernst Zimmermann  & Sohn
29029;Robert-Bosch-Strasse 31;91413;Neustadt a. d. Aisch;Deutschland;49,579055;10,6434483;Gressel Spedition GmbH & Co. KG
29031;Buschkamp 13-15;48324;Sendenhorst;Deutschland;51,87146;7,74224;Andreas Pufahl Spedition
29032;Taxerau 8;6383;Erpfendorf;Österreich;47,6035154;12,4658993;SOJER - LAST TRANSPORT
29035;Heisenbergstraße 60 - 64;50169;Kerpen;Deutschland;50,87143;6,74471;Mewotrans GmbH
29036;Kleinbahnhof 1;58453;Witten;Deutschland;51,4360422;7,3717166;Spedition F. Knufinke
29037;Industriestr. 2;40789;Monheim;Deutschland;51,0690138;6,8962984;Uniferm GmbH & Co. KG
29042;Grimmestraße 37;59555;Lippstadt;Deutschland;51,6861545;8,3588885;Hanse Consulting & Logistik
29043;An der Silberkuhle 12-14;23936;Updahl;Deutschland;53,82762;11,22563;Microcut Maschinen GmbH
29044;Zwolsewegje 124;8071;RZ Nunspeet;Niederlande;52,3772059;5,7728669;Pap eiproducten B.V.
29050;Mittelrheinstr. 23;67550;Worms;Deutschland;49,6926;8,34519;MLD Markant Logistik-
29052;Bunsenstraße 200;34127;Kassel;Deutschland;51,342041;9,4823091;Faber Direktmarketing GmbH
29055;Querstraße 53;45661;Recklinghausen;Deutschland;51,5800634;7,1879267;METRO Cash & Carry Deutschland GmbH
29058;Am Haardtwald;54424;Thalfang;Deutschland;49,7633688;6,9903858;Hochwald Sprudel Schupp GmbH & Co.
29061;Hauptstr. 46;35649;Bischoffen;Deutschland;50,69916;8,48357;ELOC Logistik GmbH
29062;Am Elzholz;16766;Kremmen;Deutschland;52,7534975;13,0025844;August Bauer & Sohn
29065;Auf der Alm 4;59519;Möhnesee;Deutschland;51,50892;8,17018;Nölle Elektro
29067;Aachener Str. 999 / Westtribüne;50933;Köln;Deutschland;50,9334609;6,8751545;EUREST Sports & Food GmbH
29069;Galvaniastraat 1;8912;AX Leeuwarden;Niederlande;53,1884425;5,7693523;Steensma B.V.
29071;Augsburger Straße 10;99091;Erfurt;Deutschland;51,0020055;10,999951;OBI L.R.S. Bau&Heimwerkermarkt Erfurt Nord GmbH & Co. KG
29072;Außenring 1;04860;Torgau;Deutschland;51,5630438;12,9700861;OBI Bau & Heimwerkermarkt
29074;Messerschmittstr. 2;86507;Kleinaitingen;Deutschland;48,20212;10,85193;ALDI GmbH & Co. KG
29076;Siemensstr. 1;45659;Recklinghausen;Deutschland;51,5937393;7,2253276;Schober Eurofrisch GmbH
29079;Konrad-Zuse-Str. 7;54552;Nerdlen;Deutschland;50,24711;6,84494;Spedition Gräfen Logistik GmbH
29081;Sluisstraat 2 b;3945;Ham/Kwaadmechelen;Belgien;51,0902307;5,1255615;Antrago Transport & Distributie nv.
29083;Mittelrheinstr. 23;67550;Worms;Deutschland;49,6926;8,34519;ZHG - Zentrale Handelsgesellschaft mbh
29085;Veynaustraße 9 / Industriegeb.;53894;Mechernich-Obergartzem;Deutschland;50,63777;6,70926;Hein Logistik GmbH
29086;Grenzstr. 15 (Lager);06112;Halle/Saale;Deutschland;51,4764276;12,0046073;Finsterwalder
29089;Gelsenkirchener Straße 4;46325;Borken;Deutschland;51,8490455;6,8703938;L&W Heimwerkermarkt & Garten-
29093;Daimlerstr. 4;68542;Heddesheim;Deutschland;49,5127908;8,6331076;Pfenning Logistics GmbH
29095;Am Frauenfeld;90592;Schwazenbruck;Deutschland;47,5535997;8,8987541;OBI Bau & heimwerkermarkt
29096;Industriestr. 7;26849;Filsum;Deutschland;53,23362;7,63701;Focko Lüpsen & Sohn GmbH
29098;Lindauer Straße 2-4;87600;Kaufbeuren-Oberbeuren;Deutschland;47,87405;10,60453;Eugen Finsterwalder Spedition +
29099;Schaumainkai 45;60596;Frankfurt a. Main;Deutschland;50,1047768;8,6770297;Roquette GmbH
29100;Schwedendamm;14712;Rathenow;Deutschland;52,6074503;12,3256459;OBI Bau- & Heimwerkermarkt
29101;Ulmer Landstraße 350;86391;Stadtbergen;Deutschland;48,3765245;10,8366596;OBI Heimwerkermarkt
29102;Basler Landstraße 16;79111;Freiburg;Deutschland;47,9834681;7,8079347;OBI Bau-&Heimwerkermarkt
29103;Ruhlsdorfer Straße 95;14532;Stahnsdorf;Deutschland;52,3841484;13,2411777;OBI Bau &. Heimwerkermarkt
29111;Neuenhofstr. 73;47055;Duisburg;Deutschland;51,39325;6,752;Emmerich & Rosenberger
29114;Inslag 12;8281;Genemuiden;Niederlande;52,6244973;6,0557806;VEBE Floorcoverings
29117;Neumühle 3;91056;Erlangen;Deutschland;49,5868478;10,9765779;OBI Baumarkt Regnitztal GmbH
29118;Westendstraße 221;80686;München;Deutschland;48,130351;11,5194954;OBI Heimwerkermarkt GmbH
29120;Europaallee 57;50226;Frechen;Deutschland;50,9244371;6,8353217;Lekkerland Deutschland GmbH & Co. KG
29121;Illersteg 7;35066;Frankenberg;Deutschland;51,0613056;8,7990238;Obi Bau & Heimwerkermarkt
29122;Am Stadtweg 2;99817;Eisenach;Deutschland;51,0004252;10,3151336;Obi Bau & Heimwerkermarkt
29133;Schwalbenstr. 6;82467;Garmisch-Partenkirchen;Deutschland;47,5023053;11,0998358;Obi Bau & Heimwerkermarkt
29134;Clemensänger Ring 2;85356;Freising;Deutschland;48,3808367;11,7537431;Obi Heimwerkermarkt
29135;Nürnberger Str. 86;91126;Schwabach;Deutschland;49,3388256;11,0232234;Obi Bau & Heimwerkermarkt
29136;Heinrich-Hertz-Str. 7;29664;Walsrode;Deutschland;52,8646526;9,6138189;Obi Bau & Heimwerkermarkt
29137;Keltenstr. 20;36037;Fulda;Deutschland;50,55461;9,6850955;Obi Bau & Heimwerkermarkt
29138;Oldenstädter Str. 74 - 76;29525;Uelzen;Deutschland;52,9670375;10,5813246;Obi Bau & Heimwerkermarkt
29140;Moosangerweg 22;87629;Füssen;Deutschland;47,5815558;10,6984412;Obi Bau & Heimwerkermarkt
29141;Lippertsreuther Str. 60;88662;Überlingen;Deutschland;47,7661746;9,1702772;Obi Bau & Heimwerkermarkt
29143;Freienohler Str. 124 - 128;59872;Meschede;Deutschland;51,3644065;8,1741093;Obi Bau & Heimwerkermarkt
29144;Siemensring 12;53925;Kall;Deutschland;50,54241;6,5755618;Obi Bau & Heimwerkermarkt
29145;Mutterschieder Str. 1;55469;Simmern;Deutschland;49,9832931;7,5377134;Obi Bau & Heimwerkermarkt
29146;Industriestr. 2;34414;Warburg;Deutschland;51,49424;9,12914;OBI Bau + Heimwerkermarkt
29148;Baukauer Straße 45;44653;Herne;Deutschland;51,5466602;7,1944372;Spedition Knapp GmbH
29149;Neidenburger Str. 1;84030;Landshut;Deutschland;48,5537609;12,1537845;Obi Bau & Heimwerkermarkt
29150;Am langen Rasen 2;99974;Ammern;Deutschland;51,2395;10,45161;Obi Bau & Heimwerkermarkt
29151;Frankenhäuserstr. 52 a;99706;Sondershausen;Deutschland;51,3651498;10,8913716;Obi Heimwerkermarkt GmbH & Co. KG
29152;Str. Der Opfer Des Faschismus;39638;Gardelegen;Deutschland;52,5308139;11,4095326;Obi Bau & Heimwerkermarkt
29153;Brettiner Chaussee;39307;Genthin;Deutschland;52,4178784;12,1576277;Obi Bau & Heimwerkermarkt
29154;Lerchenbreite 1;38889;Blankenburg;Deutschland;51,807089;10,942499;Obi Bau & Heimwerkermarkt (233)
29156;Meissner Str. 415;01455;Radebeul;Deutschland;51,1146148;13,6089701;Obi Bau & Heimwerkermarkt
29157;Posenerstr. 21;94315;Straubing;Deutschland;48,8866835;12,6149778;Obi Bau & Heimwerkermarkt 158
29158;Grünbergerstr. 1;01458;Ottendorf;Deutschland;51,1764566;13,8258311;Obi Bau & Heimwerkermarkt 213
29159;An der Landwehr  7-9;41334;Nettetal Kaldenkirchen;Deutschland;51,328242;6,2122492;Obi Bau & Heimwerkermarkt
29160;Schlosserstr. 17;51789;Lindlar;Deutschland;51,0284811;7,4118805;Obi Bau & Heimwerkermarkt
29161;Wasserwerkstr. 12;51067;Köln Dellbrück;Deutschland;50,9759848;7,0568467;Obi Bau & Heimwerkermarkt
29163;Albaxer Str. 64;37671;Höxter;Deutschland;51,7871563;9,3919088;Obi Bau & Heimwerkermarkt
29164;Kreuzbreite 5;31675;Bückeburg;Deutschland;52,2650999;9,0667302;Obi Bau & Heimwerkermarkt
29165;Schwerinstr. 2;03149;Forst;Deutschland;51,7282608;14,6292921;Obi Heimwerkermarkt
29169;Hochstr. 5;83064;Raubling;Deutschland;47,8140659;12,1167988;Obi Bau & Heimwerkermarkt
29170;Wunsiedlertsr. 9;95032;Hof;Deutschland;50,3054536;11,9202652;Obi Bau & Heimwerkermarkt
29171;Römerstr. 7 - 9;71229;Leonberg;Deutschland;48,7979642;9,0028533;Obi Bau & Heimwerkermarkt
29172;Paulstr. 37 - 47;48429;Rheine;Deutschland;52,2858387;7,4422476;OBI Bau & Heimwerkermarkt
29174;Lochhamer Str. 31 a;82152;Martinsried OT Planegg;Deutschland;48,11292;11,45085;Obi Bau & Heimwerkermarkt
29175;Deubacher Str. 8;97922;Lauda- Königshofen;Deutschland;49,5405572;9,7378926;Obi Lauda Königshofen
29176;Höckendorfer Str. 1;01936;Laußnitz;Deutschland;51,2592858;13,9018007;Volker Leuthold Spedition
29177;Dieringhauser Str. 149;51645;Gummersbach;Deutschland;50,9837471;7,5191904;Obi Bau & Heimwerkermarkt GmbH & Co. KG
29179;Wilhelm-Begner-Str. 2;21509;Glinde;Deutschland;53,53224;10,2229024;Obi Bau & Heimwerkermarkt
29180;Reinersweg 20;27749;Delmenhorst;Deutschland;53,0378279;8,6756144;Obi  Bau & Heimwerkermarkt
29181;Werner-Von-Siemens-Str. 6;38350;Helmstedt;Deutschland;52,239672;10,9907087;Obi Bau & Heimwerkermarkt
29182;Sudetenstr. 10;87600;Kaufbeuren;Deutschland;47,8995618;10,643783;Obi Bau & Heimwerkermarkt 399
29183;Industriestr. 39;86551;Aichach;Deutschland;48,4345199;11,1064262;Obi Bau & Heimwerkermarkt GmbH
29184;Am Buehlberg;88316;Isny;Deutschland;47,7028998;10,0492958;Obi Bau 6 Heimwerkermarkt 515
29185;Sollnau 18;85072;Eichstätt;Deutschland;48,8785069;11,2071601;Obi Bau & Heimwerkermarkt 264
29186;Berghoferstr. 30;87527;Sonthofen;Deutschland;47,5092772;10,2861385;Obi Bau & Heimwerkermarkt
29187;Weissenfelser Str. 68;06618;Naumburg;Deutschland;51,1476307;11,8276996;Obi Heimwerkermarkt
29189;Häuersteig 1;09599;Freiberg;Deutschland;50,8941806;13,3303519;Obi Heimwerkermarkt GmbH & Co. KG 324
29190;Chmenitzer Str. 1;09385;Lugau;Deutschland;50,7434343;12,7490798;Obi Bau & Heimwerkermarkt
29191;Dessauer Straße 12;06886;Lutherstadt-Wittenberg;Deutschland;51,8651386;12,6184721;Obi Bau & Heimwerkermarkt
29192;Lise - Meitner - Str. 10;74074;Heilbronn;Deutschland;49,1226192;9,2197032;Obi Bau & Heimwerkermarkt III
29193;Feringa Str. 6;85774;Unterföhring;Deutschland;48,1777965;11,6332665;Obi 118
29194;Am Städtersweg 1 - 2;37242;Bad Sooden;Deutschland;51,2671462;9,9708964;Obi Bau- & Heimwerkermarkt Bad Sooden-
29195;Aitrachstr. 9;84130;Dingolfing;Deutschland;48,637664;12,4863311;Obi Dingolfing
29196;Bei der Autobahnmeisterei 4;92421;Schwandorf;Deutschland;49,3167053;12,1490488;Obi Bau & Heimwerkermarkt GmbH &
29197;An der Priessnitzaue 1 - 3;01328;Dresden;Deutschland;51,0660711;13,8931761;Obi Heimwerkermarkt 191
29198;Schwieberdinger Str. 224;70435;Stuttgart;Deutschland;48,842439;9,1385828;Obi Bau & Heimwerkermarkt
29199;Bregenzer Str. 107;88131;Lindau;Deutschland;47,54933;9,72338;Obi Bau & Heimwerkermarkt
29200;Tente 129;42929;Wermelskirchen;Deutschland;51,11856;7,1884;Obi 247 Bau & Heimwerkermarkt
29201;Oyler Str. 10;31582;Nienburg;Deutschland;52,6420379;9,2001958;Obi 037
29206;Ingolstädter Straße 120;85080;Gaimersheim;Deutschland;48,7836533;11,3753137;EDEKA Handelsges. Südbayern mbH
29209;Cecinastr. 68;82205;Gilching;Deutschland;48,1073242;11,2907495;Mago-Paletten
29219;Schopflocher Str. 6;91555;Feuchtwangen;Deutschland;49,1550426;10,32919;Obi 512 Baumarkt Franken
29220;Glasewitzer Chaussee 1;18273;Güstrow;Deutschland;53,7977924;12,226686;Baustoffventrum Plambeck & Batarow GmbH & Co.KG
29221;Allemannenstr. 28;91710;Gunzenhausen;Deutschland;49,1233456;10,760067;Obi 093 Dipl.-Kfm. Th. Riedel
29227;Haslacher Str. 12;79115;Freiburg;Deutschland;47,9919795;7,8337728;Schwarzwaldmilch GmbH Freiburg
29229;Karl-Schiller-Strasse 8;29225;Celle;Deutschland;52,60009;9,9968;DTLS GmbH
29232;Gabelsberger Straße 15;08141;Reinsdorf;Deutschland;50,69069;12,57347;Spedition Metzner GbR
29236;Appendorfer Weg 2;39171;Sülzetal;Deutschland;52,0599311;11,5741802;Martin Laddey
29237;Am Güterbahnhof 9;29614;Soltau;Deutschland;52,98408;9,8274001;Obenauf Transport & Logistik
29239;Am Pannacker 2;53340;Meckenheim;Deutschland;50,64169;7,02574;Edeka Handelsgesellschaft Rhein-Ruhr mbH
